PassengerId,Survived,Class,Name,SibSp,Parch,Ticket,Fare,Cabin,Age,Hometown,Boarded,Destination,Gender
1247,No,1,"Julian, Mr. Henry Forbes",0,0,113044,26.0,E60,50,"Torquay, Devon, England, UK",Southampton,"San Francisco, US",M
1248,No,1,"Brown, Mrs. John Murray (Caroline Lane Lamson)",2,0,11769,51.48,C101,59,"Belmont, Massachusetts, US",Southampton,"Belmont, Massachusetts, US",F
1249,No,3,"Lockyer, Mr. Edward",0,0,1222,7.88,unknown,21,"Sandhurst, Kent, England",Southampton,"Ontario, New York, US",M
1250,No,3,"O'Keefe, Mr. Patrick",0,0,368402,7.75,unknown,22,"Waterford, Waterford, Ireland",Queenstown,"New York, New York, US",M
1251,No,3,"Lindell, Mrs. Edvard Bengtsson (Elin Gerda Persson)",1,0,349910,15.55,unknown,30,"Helsingborg, Skåne, Sweden",Southampton,"Hartford, Connecticut, US",F
1252,No,3,"Sage, Master. William Henry",8,2,CA. 2343,69.55,unknown,13,"Peterborough, Cambridgeshire, England",Southampton,"Jacksonville, Florida, US",Unknown
1253,No,2,"Mallet, Mrs. Albert (Antoinette Magnin)",1,1,S.C./PARIS 2079,37.0,unknown,24,"Montreal, Quebec, Canada",Cherbourg,"Montreal, Quebec, Canada",F
1254,No,2,"Ware, Mrs. John James (Florence Louise Long)",0,0,CA 31352,21.0,unknown,31,"Bristol, Avon, England",Southampton,"New Britain, Connecticut, US",F
1255,No,3,"Strilic, Mr. Ivan",0,0,315083,8.66,unknown,27,"Široka Kula, Croatia",Southampton,"Chicago, Illinois, US",M
1256,No,1,"Harder, Mrs. George Achilles (Dorothy Annan)",1,0,11765,55.44,E50,21,"New York, New York, US",Cherbourg,"New York, New York, US",F
1257,No,3,"Sage, Mrs. John (Annie Bullen)",1,9,CA. 2343,69.55,unknown,44,"Peterborough, Cambridgeshire, England",Southampton,"Jacksonville, Florida, US",F
1258,No,3,"Caram, Mr. Joseph",1,0,2689,14.46,unknown,28,"Kfar Mechi, Syria",Cherbourg,"Ottawa, Ontario, Canada",M
1259,No,3,"Riihivouri, Miss. Susanna Juhantytar Sanni""""",0,0,3101295,39.69,unknown,22,"Ylihärmä, South Ostrobothnia, Finland",Southampton,"Coal Center, Pennsylvania, US",F
1260,No,1,"Gibson, Mrs. Leonard (Pauline C Boeson)",0,1,112378,59.4,unknown,44,"New York, New York, US",Cherbourg,"New York, New York, US",F
1261,No,2,"Pallas y Castello, Mr. Emilio",0,0,SC/PARIS 2147,13.86,unknown,29,"Barcelona, Catalonia, Spain",Cherbourg,"Havana, Cuba",M
1262,No,2,"Giles, Mr. Edgar",1,0,28133,11.5,unknown,21,"Porthleven, Cornwall, England",Southampton,"Camden, New Jersey, US",M
1263,No,1,"Wilson, Miss. Helen Alice",0,0,16966,134.5,E39 E41,31,"Tuxedo Park, New York, US",Cherbourg,"Tuxedo Park, New York, US",F
1264,No,1,"Ismay, Mr. Joseph Bruce",0,0,112058,0.0,B52 B54 B56,49,"Liverpool, Merseyside, England, UK",Southampton,"New York, New York, US",M
1265,No,2,"Harbeck, Mr. William H",0,0,248746,13.0,unknown,44,"Toledo, Ohio, US",Southampton,"Montreal, Quebec, Canada",M
1266,No,1,"Dodge, Mrs. Washington (Ruth Vidaver)",1,1,33638,81.86,A34,34,"San Francisco, California, US",Southampton,"San Francisco, California, US",F
1267,No,1,"Bowen, Miss. Grace Scott",0,0,PC 17608,262.38,unknown,45,"Cooperstown, New York, US",Cherbourg,"Cooperstown, New York, US",F
1268,No,3,"Kink, Miss. Maria",2,0,315152,8.66,unknown,22,"Zürich, Switzerland",Southampton,"Milwaukee, Wisconsin, US",F
1269,No,2,"Cotterill, Mr. Henry Harry""""",0,0,29107,11.5,unknown,20,"Penzance, Cornwall, England",Southampton,"Akron, Ohio, US",M
1270,No,1,"Hipkins, Mr. William Edward",0,0,680,50.0,C39,55,"Birmingham, West Midlands, England, UK",Southampton,"New York, New York, US",M
1271,No,3,"Asplund, Master. Carl Edgar",4,2,347077,31.39,unknown,5,"Alseda, Småland, Sweden",Southampton,"Worcester, Massachusetts, US",Unknown
1272,No,3,"O'Connor, Mr. Patrick",0,0,366713,7.75,unknown,23,"Kingwilliamstown, Cork, Ireland",Queenstown,"New York, New York, US",M
1273,No,3,"Foley, Mr. Joseph",0,0,330910,7.88,unknown,19,"Broadford, Limerick, Ireland",Queenstown,"Larchmont, New York, US",M
1274,No,3,"Risien, Mrs. Samuel (Emma)",0,0,364498,14.5,unknown,58,"Durban, South Africa",Southampton,"Groesbeck, Texas, US",F
1275,No,3,"McNamee, Mrs. Neal (Eileen O'Leary)",1,0,376566,16.1,unknown,19,"Salisbury, Wiltshire, England",Southampton,"Philadelphia, Pennsylvania, US",F
1276,No,2,"Wheeler, Mr. Edwin Frederick""""",0,0,SC/PARIS 2159,12.88,unknown,24,"Bath, Somerset, England",Southampton,"Asheville, North Carolina, US",M
1277,No,2,"Herman, Miss. Kate",1,2,220845,65.0,unknown,24,"Yeovil, Somerset, England",Southampton,"Bernardsville, New Jersey, US",F
1278,No,3,"Aronsson, Mr. Ernst Axel Algot",0,0,349911,7.78,unknown,24,"Horset, Småland, Sweden",Southampton,"Joliet, Illinois, US",M
1279,No,2,"Ashby, Mr. John",0,0,244346,13.0,unknown,57,"West Hoboken, New Jersey, US",Southampton,"West Hoboken, New Jersey, US",M
1280,No,3,"Canavan, Mr. Patrick",0,0,364858,7.75,unknown,21,"Knockmaria, Mayo, Ireland",Queenstown,"Philadelphia, Pennsylvania, US",M
1281,No,3,"Palsson, Master. Paul Folke",3,1,349909,21.08,unknown,6,"Bjuv, Skåne, Sweden",Southampton,"Chicago, Illinois, US",Unknown
1282,No,1,"Payne, Mr. Vivian Ponsonby",0,0,12749,93.5,B24,22,"Montreal, Quebec, Canada",Southampton,"Montreal, Quebec, Canada",M
1283,No,1,"Lines, Mrs. Ernest H (Elizabeth Lindsey James)",0,1,PC 17592,39.4,D28,50,"Paris, France",Cherbourg,"Hanover, New Hampshire, US",F
1284,No,3,"Abbott, Master. Eugene Joseph",0,2,C.A. 2673,20.25,unknown,14,"East Providence, Rhode Island, US",Southampton,"East Providence, Rhode Island, US",Unknown
1285,No,2,"Gilbert, Mr. William",0,0,C.A. 30769,10.5,unknown,47,"Carleens, Cornwall, England",Southampton,"Butte, Montana, US",M
1286,No,3,"Kink-Heilmann, Mr. Anton",3,1,315153,22.02,unknown,29,"Zürich, Switzerland",Southampton,"Milwaukee, Wisconsin",M
1287,No,1,"Smith, Mrs. Lucien Philip (Mary Eloise Hughes)",1,0,13695,60.0,C31,18,"Huntington, West Virginia, US",Cherbourg,"Huntington, West Virginia, US",F
1288,No,3,"Colbert, Mr. Patrick",0,0,371109,7.25,unknown,24,"Kilkinlea, Limerick, Ireland",Queenstown,"Sherbrooke, Quebec, Canada",M
1289,No,1,"Frolicher-Stehli, Mrs. Maxmillian (Margaretha Emerentia Stehli)",1,1,13567,79.2,B41,48,"Zürich, Switzerland",Cherbourg,"New York, New York, US",F
1290,No,3,"Larsson-Rondberg, Mr. Edvard A",0,0,347065,7.78,unknown,22,"Lysvik, Värmland, Sweden",Southampton,"Missoula, Montana, US",M
1291,No,3,"Conlon, Mr. Thomas Henry",0,0,21332,7.73,unknown,31,"Philadelphia, Pennsylvania, US",Queenstown,"Philadelphia, Pennsylvania, US",M
1292,No,1,"Bonnell, Miss. Caroline",0,0,36928,164.87,C7,30,"Youngstown, Ohio, US",Southampton,"Youngstown, Ohio, US",F
1293,No,2,"Gale, Mr. Harry",1,0,28664,21.0,unknown,38,"Harrowbarrow, Cornwall, England, UK",Southampton,"Clear Creek, Colorado, US",M
1294,No,1,"Gibson, Miss. Dorothy Winifred",0,1,112378,59.4,unknown,22,"New York, New York, US",Cherbourg,"New York, New York, US",F
1295,No,1,"Carrau, Mr. Jose Pedro",0,0,113059,47.1,unknown,17,"Montevideo, Uruguay",Southampton,"Montevideo, Uruguay",M
1296,No,1,"Frauenthal, Mr. Isaac Gerald",1,0,17765,27.72,D40,43,"London, England, UK",Southampton,"New York, New York, US",M
1297,No,2,"Nourney, Mr. Alfred (Baron von Drachstedt"")""",0,0,SC/PARIS 2166,13.86,D38,20,"Cologne, German Empire[note 2]",Cherbourg,"New York, New York, US",M
1298,No,2,"Ware, Mr. William Jeffery",1,0,28666,10.5,unknown,23,"Gunnislake, Cornwall, England",Southampton,"Butte, Montana, US",M
1299,No,1,"Widener, Mr. George Dunton",1,1,113503,211.5,C80,50,"Philadelphia, Pennsylvania, US",Southampton,"Philadelphia, Pennsylvania, US",M
1300,No,3,"Riordan, Miss. Johanna Hannah""""",0,0,334915,7.72,unknown,18,"Glenlougha, Cork, Ireland",Queenstown,"New York, New York, US",F
1301,No,3,"Peacock, Miss. Treasteall",1,1,SOTON/O.Q. 3101315,13.78,unknown,4,"Southampton, Hampshire, England",Southampton,"Elizabeth, New Jersey, US",F
1302,No,3,"Naughton, Miss. Hannah",0,0,365237,7.75,unknown,21,"Donoughmore, Ireland",Queenstown,"New York, New York, US",F
1303,No,1,"Minahan, Mrs. William Edward (Lillian E Thorpe)",1,0,19928,90.0,C78,37,"Fond du Lac, Wisconsin, US",Southampton,"Fond du Lac, Wisconsin, US",F
1304,No,3,"Henriksson, Miss. Jenny Lovisa",0,0,347086,7.78,unknown,28,"Stockholm, Sweden",Southampton,"Iron Mountain, Michigan, US",F
1305,No,3,"Spector, Mr. Woolf",0,0,A.5. 3236,8.05,unknown,23,"London, England",Southampton,"New York, New York, US",M
1306,No,1,"Oliva y Ocana, Dona. Fermina",0,0,PC 17758,108.9,C105,39,"Madrid, Spain",Cherbourg,"New York, New York, US",Unknown
1307,No,3,"Saether, Mr. Simon Sivertsen",0,0,SOTON/O.Q. 3101262,7.25,unknown,43,"Skaun, Sør-Trøndelag, Norway",Southampton,US,M
1308,No,3,"Ware, Mr. Frederick",0,0,359309,8.05,unknown,34,"Greenwich, London, England",Southampton,"New York, New York, US",M
1309,No,3,"Peter, Master. Michael J",1,1,2668,22.36,unknown,4,"Sar'al[81], Syria",Cherbourg,"Detroit, Michigan, US",Unknown
